,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2585884,2020-12-10,KEN,GADM,KEN.30.8_1,Kamukunji,0.00514,0.16446,full_february,DAY_OF_WEEK
2585885,2020-12-11,KEN,GADM,KEN.30.8_1,Kamukunji,0.04217,0.162,full_february,DAY_OF_WEEK
2585886,2020-12-12,KEN,GADM,KEN.30.8_1,Kamukunji,0.01826,0.18371,full_february,DAY_OF_WEEK
2585887,2020-12-13,KEN,GADM,KEN.30.8_1,Kamukunji,-0.00751,0.18783,full_february,DAY_OF_WEEK
2585888,2020-12-14,KEN,GADM,KEN.30.8_1,Kamukunji,0.02089,0.17386,full_february,DAY_OF_WEEK
2585889,2020-12-15,KEN,GADM,KEN.30.8_1,Kamukunji,0.04879,0.17896,full_february,DAY_OF_WEEK
2585890,2020-12-16,KEN,GADM,KEN.30.8_1,Kamukunji,0.05691,0.1772,full_february,DAY_OF_WEEK
2585891,2020-12-17,KEN,GADM,KEN.30.8_1,Kamukunji,0.04128,0.16933,full_february,DAY_OF_WEEK
2585892,2020-12-18,KEN,GADM,KEN.30.8_1,Kamukunji,0.1048,0.16494,full_february,DAY_OF_WEEK
2585893,2020-12-19,KEN,GADM,KEN.30.8_1,Kamukunji,0.07731,0.17865,full_february,DAY_OF_WEEK
2585894,2020-12-20,KEN,GADM,KEN.30.8_1,Kamukunji,0.05234,0.19043,full_february,DAY_OF_WEEK
2585895,2020-12-21,KEN,GADM,KEN.30.8_1,Kamukunji,0.01556,0.16172,full_february,DAY_OF_WEEK
2585896,2020-12-22,KEN,GADM,KEN.30.8_1,Kamukunji,0.05667,0.17455,full_february,DAY_OF_WEEK
2585897,2020-12-23,KEN,GADM,KEN.30.8_1,Kamukunji,0.00583,0.17621,full_february,DAY_OF_WEEK
2585898,2020-12-24,KEN,GADM,KEN.30.8_1,Kamukunji,0.04838,0.17959,full_february,DAY_OF_WEEK
2585899,2020-12-25,KEN,GADM,KEN.30.8_1,Kamukunji,-0.10457,0.20361,full_february,DAY_OF_WEEK
2585900,2020-12-26,KEN,GADM,KEN.30.8_1,Kamukunji,-0.11885,0.19854,full_february,DAY_OF_WEEK
2585901,2020-12-27,KEN,GADM,KEN.30.8_1,Kamukunji,-0.09043,0.20991,full_february,DAY_OF_WEEK
2585902,2020-12-28,KEN,GADM,KEN.30.8_1,Kamukunji,-0.10367,0.18062,full_february,DAY_OF_WEEK
2585903,2020-12-29,KEN,GADM,KEN.30.8_1,Kamukunji,-0.08851,0.19136,full_february,DAY_OF_WEEK
2585904,2020-12-30,KEN,GADM,KEN.30.8_1,Kamukunji,-0.08053,0.18813,full_february,DAY_OF_WEEK
2585905,2020-12-31,KEN,GADM,KEN.30.8_1,Kamukunji,-0.07746,0.18757,full_february,DAY_OF_WEEK
2585906,2020-03-01,KEN,GADM,KEN.30.9_1,Kasarani,-0.13144,0.18337,full_february,DAY_OF_WEEK
2585907,2020-03-02,KEN,GADM,KEN.30.9_1,Kasarani,-0.01079,0.1238,full_february,DAY_OF_WEEK
2585908,2020-03-03,KEN,GADM,KEN.30.9_1,Kasarani,0.02739,0.12635,full_february,DAY_OF_WEEK
2585909,2020-03-04,KEN,GADM,KEN.30.9_1,Kasarani,0.03506,0.126,full_february,DAY_OF_WEEK
2585910,2020-03-05,KEN,GADM,KEN.30.9_1,Kasarani,0.02443,0.11826,full_february,DAY_OF_WEEK
2585911,2020-03-06,KEN,GADM,KEN.30.9_1,Kasarani,0.02454,0.112,full_february,DAY_OF_WEEK
2585912,2020-03-07,KEN,GADM,KEN.30.9_1,Kasarani,-0.01187,0.1449,full_february,DAY_OF_WEEK
2585913,2020-03-08,KEN,GADM,KEN.30.9_1,Kasarani,-0.01705,0.15097,full_february,DAY_OF_WEEK
2585914,2020-03-09,KEN,GADM,KEN.30.9_1,Kasarani,0.00016,0.11777,full_february,DAY_OF_WEEK
2585915,2020-03-10,KEN,GADM,KEN.30.9_1,Kasarani,0.00913,0.1245,full_february,DAY_OF_WEEK
2585916,2020-03-11,KEN,GADM,KEN.30.9_1,Kasarani,0.01556,0.1219,full_february,DAY_OF_WEEK
2585917,2020-03-12,KEN,GADM,KEN.30.9_1,Kasarani,-0.02081,0.12312,full_february,DAY_OF_WEEK
2585918,2020-03-13,KEN,GADM,KEN.30.9_1,Kasarani,-0.02398,0.12434,full_february,DAY_OF_WEEK
2585919,2020-03-14,KEN,GADM,KEN.30.9_1,Kasarani,-0.06947,0.15197,full_february,DAY_OF_WEEK
2585920,2020-03-15,KEN,GADM,KEN.30.9_1,Kasarani,-0.13988,0.16981,full_february,DAY_OF_WEEK
2585921,2020-03-16,KEN,GADM,KEN.30.9_1,Kasarani,-0.08191,0.14144,full_february,DAY_OF_WEEK
2585922,2020-03-17,KEN,GADM,KEN.30.9_1,Kasarani,-0.06658,0.15073,full_february,DAY_OF_WEEK
2585923,2020-03-18,KEN,GADM,KEN.30.9_1,Kasarani,-0.13092,0.1635,full_february,DAY_OF_WEEK
2585924,2020-03-19,KEN,GADM,KEN.30.9_1,Kasarani,-0.16831,0.17453,full_february,DAY_OF_WEEK
2585925,2020-03-20,KEN,GADM,KEN.30.9_1,Kasarani,-0.20276,0.1673,full_february,DAY_OF_WEEK
2585926,2020-03-21,KEN,GADM,KEN.30.9_1,Kasarani,-0.24079,0.19723,full_february,DAY_OF_WEEK
2585927,2020-03-22,KEN,GADM,KEN.30.9_1,Kasarani,-0.2847,0.23271,full_february,DAY_OF_WEEK
2585928,2020-03-23,KEN,GADM,KEN.30.9_1,Kasarani,-0.21588,0.18945,full_february,DAY_OF_WEEK
2585929,2020-03-24,KEN,GADM,KEN.30.9_1,Kasarani,-0.26917,0.21489,full_february,DAY_OF_WEEK
2585930,2020-03-25,KEN,GADM,KEN.30.9_1,Kasarani,-0.26861,0.21969,full_february,DAY_OF_WEEK
2585931,2020-03-26,KEN,GADM,KEN.30.9_1,Kasarani,-0.32444,0.24279,full_february,DAY_OF_WEEK
2585932,2020-03-27,KEN,GADM,KEN.30.9_1,Kasarani,-0.2796,0.22516,full_february,DAY_OF_WEEK
2585933,2020-03-28,KEN,GADM,KEN.30.9_1,Kasarani,-0.37373,0.27553,full_february,DAY_OF_WEEK
2585934,2020-03-29,KEN,GADM,KEN.30.9_1,Kasarani,-0.46275,0.331,full_february,DAY_OF_WEEK
2585935,2020-03-30,KEN,GADM,KEN.30.9_1,Kasarani,-0.29899,0.24798,full_february,DAY_OF_WEEK
2585936,2020-03-31,KEN,GADM,KEN.30.9_1,Kasarani,-0.29525,0.2355,full_february,DAY_OF_WEEK
2585937,2020-04-01,KEN,GADM,KEN.30.9_1,Kasarani,-0.29995,0.24464,full_february,DAY_OF_WEEK
2585938,2020-04-02,KEN,GADM,KEN.30.9_1,Kasarani,-0.31858,0.24091,full_february,DAY_OF_WEEK
2585939,2020-04-03,KEN,GADM,KEN.30.9_1,Kasarani,-0.31188,0.2377,full_february,DAY_OF_WEEK
2585940,2020-04-04,KEN,GADM,KEN.30.9_1,Kasarani,-0.34663,0.25416,full_february,DAY_OF_WEEK
2585941,2020-04-05,KEN,GADM,KEN.30.9_1,Kasarani,-0.4342,0.3264,full_february,DAY_OF_WEEK
2585942,2020-04-06,KEN,GADM,KEN.30.9_1,Kasarani,-0.281,0.22979,full_february,DAY_OF_WEEK
2585943,2020-04-07,KEN,GADM,KEN.30.9_1,Kasarani,-0.3485,0.24796,full_february,DAY_OF_WEEK
2585944,2020-04-08,KEN,GADM,KEN.30.9_1,Kasarani,-0.35932,0.25551,full_february,DAY_OF_WEEK
2585945,2020-04-09,KEN,GADM,KEN.30.9_1,Kasarani,-0.35081,0.24978,full_february,DAY_OF_WEEK
2585946,2020-04-10,KEN,GADM,KEN.30.9_1,Kasarani,-0.51055,0.2887,full_february,DAY_OF_WEEK
2585947,2020-04-11,KEN,GADM,KEN.30.9_1,Kasarani,-0.44633,0.27946,full_february,DAY_OF_WEEK
2585948,2020-04-12,KEN,GADM,KEN.30.9_1,Kasarani,-0.49855,0.34265,full_february,DAY_OF_WEEK
2585949,2020-04-13,KEN,GADM,KEN.30.9_1,Kasarani,-0.49156,0.29451,full_february,DAY_OF_WEEK
2585950,2020-04-14,KEN,GADM,KEN.30.9_1,Kasarani,-0.33131,0.24953,full_february,DAY_OF_WEEK
2585951,2020-04-15,KEN,GADM,KEN.30.9_1,Kasarani,-0.34208,0.25269,full_february,DAY_OF_WEEK
2585952,2020-04-16,KEN,GADM,KEN.30.9_1,Kasarani,-0.36771,0.25695,full_february,DAY_OF_WEEK
2585953,2020-04-17,KEN,GADM,KEN.30.9_1,Kasarani,-0.35971,0.24889,full_february,DAY_OF_WEEK
2585954,2020-04-18,KEN,GADM,KEN.30.9_1,Kasarani,-0.41469,0.28436,full_february,DAY_OF_WEEK
2585955,2020-04-19,KEN,GADM,KEN.30.9_1,Kasarani,-0.47735,0.33181,full_february,DAY_OF_WEEK
2585956,2020-04-20,KEN,GADM,KEN.30.9_1,Kasarani,-0.33277,0.23915,full_february,DAY_OF_WEEK
2585957,2020-04-21,KEN,GADM,KEN.30.9_1,Kasarani,-0.34078,0.25108,full_february,DAY_OF_WEEK
2585958,2020-04-22,KEN,GADM,KEN.30.9_1,Kasarani,-0.32857,0.2501,full_february,DAY_OF_WEEK
2585959,2020-04-23,KEN,GADM,KEN.30.9_1,Kasarani,-0.35873,0.26629,full_february,DAY_OF_WEEK
2585960,2020-04-24,KEN,GADM,KEN.30.9_1,Kasarani,-0.33931,0.25144,full_february,DAY_OF_WEEK
2585961,2020-04-25,KEN,GADM,KEN.30.9_1,Kasarani,-0.41065,0.27571,full_february,DAY_OF_WEEK
2585962,2020-04-26,KEN,GADM,KEN.30.9_1,Kasarani,-0.49178,0.34914,full_february,DAY_OF_WEEK
2585963,2020-04-27,KEN,GADM,KEN.30.9_1,Kasarani,-0.31314,0.23689,full_february,DAY_OF_WEEK
2585964,2020-04-28,KEN,GADM,KEN.30.9_1,Kasarani,-0.30201,0.24043,full_february,DAY_OF_WEEK
2585965,2020-04-29,KEN,GADM,KEN.30.9_1,Kasarani,-0.29696,0.22821,full_february,DAY_OF_WEEK
2585966,2020-04-30,KEN,GADM,KEN.30.9_1,Kasarani,-0.27611,0.22893,full_february,DAY_OF_WEEK
2585967,2020-05-01,KEN,GADM,KEN.30.9_1,Kasarani,-0.43458,0.259,full_february,DAY_OF_WEEK
2585968,2020-05-02,KEN,GADM,KEN.30.9_1,Kasarani,-0.34411,0.2523,full_february,DAY_OF_WEEK
2585969,2020-05-03,KEN,GADM,KEN.30.9_1,Kasarani,-0.43674,0.30687,full_february,DAY_OF_WEEK
2585970,2020-05-04,KEN,GADM,KEN.30.9_1,Kasarani,-0.23619,0.21193,full_february,DAY_OF_WEEK
2585971,2020-05-05,KEN,GADM,KEN.30.9_1,Kasarani,-0.25231,0.21661,full_february,DAY_OF_WEEK
2585972,2020-05-06,KEN,GADM,KEN.30.9_1,Kasarani,-0.21233,0.21722,full_february,DAY_OF_WEEK
2585973,2020-05-07,KEN,GADM,KEN.30.9_1,Kasarani,-0.32398,0.21042,full_february,DAY_OF_WEEK
2585974,2020-05-08,KEN,GADM,KEN.30.9_1,Kasarani,-0.31914,0.20644,full_february,DAY_OF_WEEK
2585975,2020-05-09,KEN,GADM,KEN.30.9_1,Kasarani,-0.37677,0.21331,full_february,DAY_OF_WEEK
2585976,2020-05-10,KEN,GADM,KEN.30.9_1,Kasarani,-0.40805,0.2866,full_february,DAY_OF_WEEK
2585977,2020-05-11,KEN,GADM,KEN.30.9_1,Kasarani,-0.28592,0.20284,full_february,DAY_OF_WEEK
2585978,2020-05-12,KEN,GADM,KEN.30.9_1,Kasarani,-0.28452,0.20882,full_february,DAY_OF_WEEK
2585979,2020-05-13,KEN,GADM,KEN.30.9_1,Kasarani,-0.29556,0.20577,full_february,DAY_OF_WEEK
2585980,2020-05-14,KEN,GADM,KEN.30.9_1,Kasarani,-0.30273,0.20889,full_february,DAY_OF_WEEK
2585981,2020-05-15,KEN,GADM,KEN.30.9_1,Kasarani,-0.2933,0.20814,full_february,DAY_OF_WEEK
2585982,2020-05-16,KEN,GADM,KEN.30.9_1,Kasarani,-0.31367,0.22513,full_february,DAY_OF_WEEK
2585983,2020-05-17,KEN,GADM,KEN.30.9_1,Kasarani,-0.38594,0.27405,full_february,DAY_OF_WEEK
2585984,2020-05-18,KEN,GADM,KEN.30.9_1,Kasarani,-0.25834,0.20091,full_february,DAY_OF_WEEK
2585985,2020-05-19,KEN,GADM,KEN.30.9_1,Kasarani,-0.26195,0.19915,full_february,DAY_OF_WEEK
2585986,2020-05-20,KEN,GADM,KEN.30.9_1,Kasarani,-0.27207,0.21376,full_february,DAY_OF_WEEK
2585987,2020-05-21,KEN,GADM,KEN.30.9_1,Kasarani,-0.27923,0.20466,full_february,DAY_OF_WEEK
2585988,2020-05-22,KEN,GADM,KEN.30.9_1,Kasarani,-0.28871,0.20297,full_february,DAY_OF_WEEK
2585989,2020-05-23,KEN,GADM,KEN.30.9_1,Kasarani,-0.30898,0.20875,full_february,DAY_OF_WEEK
2585990,2020-05-24,KEN,GADM,KEN.30.9_1,Kasarani,-0.37508,0.26483,full_february,DAY_OF_WEEK
2585991,2020-05-25,KEN,GADM,KEN.30.9_1,Kasarani,-0.40877,0.22791,full_february,DAY_OF_WEEK
2585992,2020-05-26,KEN,GADM,KEN.30.9_1,Kasarani,-0.24393,0.19869,full_february,DAY_OF_WEEK
2585993,2020-05-27,KEN,GADM,KEN.30.9_1,Kasarani,-0.26029,0.20856,full_february,DAY_OF_WEEK
2585994,2020-05-28,KEN,GADM,KEN.30.9_1,Kasarani,-0.26218,0.19428,full_february,DAY_OF_WEEK
2585995,2020-05-29,KEN,GADM,KEN.30.9_1,Kasarani,-0.26033,0.19202,full_february,DAY_OF_WEEK
2585996,2020-05-30,KEN,GADM,KEN.30.9_1,Kasarani,-0.27203,0.2042,full_february,DAY_OF_WEEK
2585997,2020-05-31,KEN,GADM,KEN.30.9_1,Kasarani,-0.35784,0.26547,full_february,DAY_OF_WEEK
2585998,2020-06-01,KEN,GADM,KEN.30.9_1,Kasarani,-0.4118,0.23029,full_february,DAY_OF_WEEK
2585999,2020-06-02,KEN,GADM,KEN.30.9_1,Kasarani,-0.25127,0.19791,full_february,DAY_OF_WEEK
2586000,2020-06-03,KEN,GADM,KEN.30.9_1,Kasarani,-0.22957,0.19618,full_february,DAY_OF_WEEK
2586001,2020-06-04,KEN,GADM,KEN.30.9_1,Kasarani,-0.25104,0.20059,full_february,DAY_OF_WEEK
2586002,2020-06-05,KEN,GADM,KEN.30.9_1,Kasarani,-0.25439,0.18976,full_february,DAY_OF_WEEK
2586003,2020-06-06,KEN,GADM,KEN.30.9_1,Kasarani,-0.29174,0.20389,full_february,DAY_OF_WEEK
2586004,2020-06-07,KEN,GADM,KEN.30.9_1,Kasarani,-0.33481,0.23745,full_february,DAY_OF_WEEK
2586005,2020-06-08,KEN,GADM,KEN.30.9_1,Kasarani,-0.23669,0.19058,full_february,DAY_OF_WEEK
2586006,2020-06-09,KEN,GADM,KEN.30.9_1,Kasarani,-0.24204,0.19177,full_february,DAY_OF_WEEK
2586007,2020-06-10,KEN,GADM,KEN.30.9_1,Kasarani,-0.24936,0.20962,full_february,DAY_OF_WEEK
2586008,2020-06-11,KEN,GADM,KEN.30.9_1,Kasarani,-0.2551,0.19394,full_february,DAY_OF_WEEK
2586009,2020-06-12,KEN,GADM,KEN.30.9_1,Kasarani,-0.24289,0.19119,full_february,DAY_OF_WEEK
2586010,2020-06-13,KEN,GADM,KEN.30.9_1,Kasarani,-0.255,0.20604,full_february,DAY_OF_WEEK
2586011,2020-06-14,KEN,GADM,KEN.30.9_1,Kasarani,-0.31061,0.25468,full_february,DAY_OF_WEEK
2586012,2020-06-15,KEN,GADM,KEN.30.9_1,Kasarani,-0.2385,0.19419,full_february,DAY_OF_WEEK
2586013,2020-06-16,KEN,GADM,KEN.30.9_1,Kasarani,-0.21791,0.18887,full_february,DAY_OF_WEEK
2586014,2020-06-17,KEN,GADM,KEN.30.9_1,Kasarani,-0.22736,0.19279,full_february,DAY_OF_WEEK
2586015,2020-06-18,KEN,GADM,KEN.30.9_1,Kasarani,-0.2577,0.1868,full_february,DAY_OF_WEEK
2586016,2020-06-19,KEN,GADM,KEN.30.9_1,Kasarani,-0.26081,0.19155,full_february,DAY_OF_WEEK
2586017,2020-06-20,KEN,GADM,KEN.30.9_1,Kasarani,-0.26357,0.20397,full_february,DAY_OF_WEEK
2586018,2020-06-21,KEN,GADM,KEN.30.9_1,Kasarani,-0.30468,0.24243,full_february,DAY_OF_WEEK
2586019,2020-06-22,KEN,GADM,KEN.30.9_1,Kasarani,-0.22479,0.18085,full_february,DAY_OF_WEEK
2586020,2020-06-23,KEN,GADM,KEN.30.9_1,Kasarani,-0.2219,0.18996,full_february,DAY_OF_WEEK
2586021,2020-06-24,KEN,GADM,KEN.30.9_1,Kasarani,-0.21439,0.18601,full_february,DAY_OF_WEEK
2586022,2020-06-25,KEN,GADM,KEN.30.9_1,Kasarani,-0.2455,0.1889,full_february,DAY_OF_WEEK
2586023,2020-06-26,KEN,GADM,KEN.30.9_1,Kasarani,-0.24883,0.1822,full_february,DAY_OF_WEEK
2586024,2020-06-27,KEN,GADM,KEN.30.9_1,Kasarani,-0.22023,0.19065,full_february,DAY_OF_WEEK
2586025,2020-06-28,KEN,GADM,KEN.30.9_1,Kasarani,-0.28418,0.22973,full_february,DAY_OF_WEEK
2586026,2020-06-29,KEN,GADM,KEN.30.9_1,Kasarani,-0.20334,0.17577,full_february,DAY_OF_WEEK
2586027,2020-06-30,KEN,GADM,KEN.30.9_1,Kasarani,-0.18092,0.16649,full_february,DAY_OF_WEEK
2586028,2020-07-01,KEN,GADM,KEN.30.9_1,Kasarani,-0.19869,0.17884,full_february,DAY_OF_WEEK
2586029,2020-07-02,KEN,GADM,KEN.30.9_1,Kasarani,-0.21231,0.18337,full_february,DAY_OF_WEEK
2586030,2020-07-03,KEN,GADM,KEN.30.9_1,Kasarani,-0.19899,0.16831,full_february,DAY_OF_WEEK
2586031,2020-07-04,KEN,GADM,KEN.30.9_1,Kasarani,-0.19889,0.18515,full_february,DAY_OF_WEEK
2586032,2020-07-05,KEN,GADM,KEN.30.9_1,Kasarani,-0.24216,0.22272,full_february,DAY_OF_WEEK
2586033,2020-07-06,KEN,GADM,KEN.30.9_1,Kasarani,-0.20408,0.17997,full_february,DAY_OF_WEEK
2586034,2020-07-07,KEN,GADM,KEN.30.9_1,Kasarani,-0.17572,0.17741,full_february,DAY_OF_WEEK
2586035,2020-07-08,KEN,GADM,KEN.30.9_1,Kasarani,-0.18688,0.18584,full_february,DAY_OF_WEEK
2586036,2020-07-09,KEN,GADM,KEN.30.9_1,Kasarani,-0.20642,0.18504,full_february,DAY_OF_WEEK
2586037,2020-07-10,KEN,GADM,KEN.30.9_1,Kasarani,-0.17972,0.17294,full_february,DAY_OF_WEEK
2586038,2020-07-11,KEN,GADM,KEN.30.9_1,Kasarani,-0.17917,0.18306,full_february,DAY_OF_WEEK
2586039,2020-07-12,KEN,GADM,KEN.30.9_1,Kasarani,-0.23145,0.22746,full_february,DAY_OF_WEEK
2586040,2020-07-13,KEN,GADM,KEN.30.9_1,Kasarani,-0.16441,0.18009,full_february,DAY_OF_WEEK
2586041,2020-07-14,KEN,GADM,KEN.30.9_1,Kasarani,-0.16936,0.1776,full_february,DAY_OF_WEEK
2586042,2020-07-15,KEN,GADM,KEN.30.9_1,Kasarani,-0.17379,0.18496,full_february,DAY_OF_WEEK
2586043,2020-07-16,KEN,GADM,KEN.30.9_1,Kasarani,-0.20402,0.17826,full_february,DAY_OF_WEEK
2586044,2020-07-17,KEN,GADM,KEN.30.9_1,Kasarani,-0.18654,0.18021,full_february,DAY_OF_WEEK
2586045,2020-07-18,KEN,GADM,KEN.30.9_1,Kasarani,-0.18671,0.18875,full_february,DAY_OF_WEEK
2586046,2020-07-19,KEN,GADM,KEN.30.9_1,Kasarani,-0.20825,0.22194,full_february,DAY_OF_WEEK
2586047,2020-07-20,KEN,GADM,KEN.30.9_1,Kasarani,-0.17536,0.18279,full_february,DAY_OF_WEEK
2586048,2020-07-21,KEN,GADM,KEN.30.9_1,Kasarani,-0.17637,0.18315,full_february,DAY_OF_WEEK
2586049,2020-07-22,KEN,GADM,KEN.30.9_1,Kasarani,-0.19049,0.18249,full_february,DAY_OF_WEEK
2586050,2020-07-23,KEN,GADM,KEN.30.9_1,Kasarani,-0.20288,0.17764,full_february,DAY_OF_WEEK
2586051,2020-07-24,KEN,GADM,KEN.30.9_1,Kasarani,-0.18718,0.17639,full_february,DAY_OF_WEEK
2586052,2020-07-25,KEN,GADM,KEN.30.9_1,Kasarani,-0.17912,0.19111,full_february,DAY_OF_WEEK
2586053,2020-07-26,KEN,GADM,KEN.30.9_1,Kasarani,-0.19787,0.22412,full_february,DAY_OF_WEEK
2586054,2020-07-27,KEN,GADM,KEN.30.9_1,Kasarani,-0.1795,0.18091,full_february,DAY_OF_WEEK
2586055,2020-07-28,KEN,GADM,KEN.30.9_1,Kasarani,-0.18452,0.18578,full_february,DAY_OF_WEEK
2586056,2020-07-29,KEN,GADM,KEN.30.9_1,Kasarani,-0.18071,0.18476,full_february,DAY_OF_WEEK
2586057,2020-07-30,KEN,GADM,KEN.30.9_1,Kasarani,-0.1879,0.18225,full_february,DAY_OF_WEEK
2586058,2020-07-31,KEN,GADM,KEN.30.9_1,Kasarani,-0.27965,0.19652,full_february,DAY_OF_WEEK
2586059,2020-08-01,KEN,GADM,KEN.30.9_1,Kasarani,-0.20428,0.18539,full_february,DAY_OF_WEEK
2586060,2020-08-02,KEN,GADM,KEN.30.9_1,Kasarani,-0.20262,0.22,full_february,DAY_OF_WEEK
2586061,2020-08-03,KEN,GADM,KEN.30.9_1,Kasarani,-0.15664,0.1676,full_february,DAY_OF_WEEK
2586062,2020-08-04,KEN,GADM,KEN.30.9_1,Kasarani,-0.1665,0.17471,full_february,DAY_OF_WEEK
2586063,2020-08-05,KEN,GADM,KEN.30.9_1,Kasarani,-0.16093,0.17302,full_february,DAY_OF_WEEK
2586064,2020-08-06,KEN,GADM,KEN.30.9_1,Kasarani,-0.1945,0.17582,full_february,DAY_OF_WEEK
2586065,2020-08-07,KEN,GADM,KEN.30.9_1,Kasarani,-0.1717,0.17046,full_february,DAY_OF_WEEK
2586066,2020-08-08,KEN,GADM,KEN.30.9_1,Kasarani,-0.17831,0.18572,full_february,DAY_OF_WEEK
2586067,2020-08-09,KEN,GADM,KEN.30.9_1,Kasarani,-0.20008,0.21523,full_february,DAY_OF_WEEK
2586068,2020-08-10,KEN,GADM,KEN.30.9_1,Kasarani,-0.16362,0.17237,full_february,DAY_OF_WEEK
2586069,2020-08-11,KEN,GADM,KEN.30.9_1,Kasarani,-0.16544,0.17861,full_february,DAY_OF_WEEK
2586070,2020-08-12,KEN,GADM,KEN.30.9_1,Kasarani,-0.15267,0.18102,full_february,DAY_OF_WEEK
2586071,2020-08-13,KEN,GADM,KEN.30.9_1,Kasarani,-0.18656,0.17367,full_february,DAY_OF_WEEK
2586072,2020-08-14,KEN,GADM,KEN.30.9_1,Kasarani,-0.15341,0.16606,full_february,DAY_OF_WEEK
2586073,2020-08-15,KEN,GADM,KEN.30.9_1,Kasarani,-0.16508,0.18573,full_february,DAY_OF_WEEK
2586074,2020-08-16,KEN,GADM,KEN.30.9_1,Kasarani,-0.17891,0.22333,full_february,DAY_OF_WEEK
2586075,2020-08-17,KEN,GADM,KEN.30.9_1,Kasarani,-0.17041,0.17032,full_february,DAY_OF_WEEK
2586076,2020-08-18,KEN,GADM,KEN.30.9_1,Kasarani,-0.14467,0.16416,full_february,DAY_OF_WEEK
2586077,2020-08-19,KEN,GADM,KEN.30.9_1,Kasarani,-0.14337,0.16854,full_february,DAY_OF_WEEK
2586078,2020-08-20,KEN,GADM,KEN.30.9_1,Kasarani,-0.19208,0.17719,full_february,DAY_OF_WEEK
2586079,2020-08-21,KEN,GADM,KEN.30.9_1,Kasarani,-0.1778,0.17416,full_february,DAY_OF_WEEK
2586080,2020-08-22,KEN,GADM,KEN.30.9_1,Kasarani,-0.15623,0.18718,full_february,DAY_OF_WEEK
2586081,2020-08-23,KEN,GADM,KEN.30.9_1,Kasarani,-0.19115,0.22267,full_february,DAY_OF_WEEK
2586082,2020-08-24,KEN,GADM,KEN.30.9_1,Kasarani,-0.18209,0.17152,full_february,DAY_OF_WEEK
2586083,2020-08-25,KEN,GADM,KEN.30.9_1,Kasarani,-0.17475,0.16319,full_february,DAY_OF_WEEK
2586084,2020-08-26,KEN,GADM,KEN.30.9_1,Kasarani,-0.15595,0.1695,full_february,DAY_OF_WEEK
2586085,2020-08-27,KEN,GADM,KEN.30.9_1,Kasarani,-0.15455,0.16743,full_february,DAY_OF_WEEK
2586086,2020-08-28,KEN,GADM,KEN.30.9_1,Kasarani,-0.16238,0.16323,full_february,DAY_OF_WEEK
2586087,2020-08-29,KEN,GADM,KEN.30.9_1,Kasarani,-0.13448,0.17713,full_february,DAY_OF_WEEK
2586088,2020-08-30,KEN,GADM,KEN.30.9_1,Kasarani,-0.18018,0.20663,full_february,DAY_OF_WEEK
2586089,2020-08-31,KEN,GADM,KEN.30.9_1,Kasarani,-0.13909,0.16392,full_february,DAY_OF_WEEK
2586090,2020-09-01,KEN,GADM,KEN.30.9_1,Kasarani,-0.13374,0.16652,full_february,DAY_OF_WEEK
2586091,2020-09-02,KEN,GADM,KEN.30.9_1,Kasarani,-0.11891,0.16328,full_february,DAY_OF_WEEK
2586092,2020-09-03,KEN,GADM,KEN.30.9_1,Kasarani,-0.14681,0.17557,full_february,DAY_OF_WEEK
2586093,2020-09-04,KEN,GADM,KEN.30.9_1,Kasarani,-0.11664,0.16933,full_february,DAY_OF_WEEK
2586094,2020-09-05,KEN,GADM,KEN.30.9_1,Kasarani,-0.11875,0.18401,full_february,DAY_OF_WEEK
2586095,2020-09-06,KEN,GADM,KEN.30.9_1,Kasarani,-0.17576,0.22954,full_february,DAY_OF_WEEK
2586096,2020-09-07,KEN,GADM,KEN.30.9_1,Kasarani,-0.13474,0.18091,full_february,DAY_OF_WEEK
2586097,2020-09-08,KEN,GADM,KEN.30.9_1,Kasarani,-0.11854,0.18649,full_february,DAY_OF_WEEK
2586098,2020-09-09,KEN,GADM,KEN.30.9_1,Kasarani,-0.139,0.17268,full_february,DAY_OF_WEEK
2586099,2020-09-10,KEN,GADM,KEN.30.9_1,Kasarani,-0.17325,0.17337,full_february,DAY_OF_WEEK
2586100,2020-09-11,KEN,GADM,KEN.30.9_1,Kasarani,-0.16885,0.16703,full_february,DAY_OF_WEEK
2586101,2020-09-12,KEN,GADM,KEN.30.9_1,Kasarani,-0.18106,0.17096,full_february,DAY_OF_WEEK
2586102,2020-09-13,KEN,GADM,KEN.30.9_1,Kasarani,-0.18246,0.20956,full_february,DAY_OF_WEEK
2586103,2020-09-14,KEN,GADM,KEN.30.9_1,Kasarani,-0.15765,0.15996,full_february,DAY_OF_WEEK
2586104,2020-09-15,KEN,GADM,KEN.30.9_1,Kasarani,-0.03826,0.15314,full_february,DAY_OF_WEEK
2586105,2020-09-16,KEN,GADM,KEN.30.9_1,Kasarani,-0.04918,0.14868,full_february,DAY_OF_WEEK
2586106,2020-09-17,KEN,GADM,KEN.30.9_1,Kasarani,-0.07324,0.16333,full_february,DAY_OF_WEEK
2586107,2020-09-18,KEN,GADM,KEN.30.9_1,Kasarani,-0.08743,0.16473,full_february,DAY_OF_WEEK
