covid_movement_id,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,covid_movement_date
2587263,-0.07828,0.21458000000000002,2020-07-12
2587264,0.028730000000000002,0.15482,2020-07-13
2587265,-0.0137,0.16057000000000002,2020-07-14
2587266,-0.01128,0.1511,2020-07-15
2587267,0.00455,0.1532,2020-07-16
2587268,-0.00969,0.15644,2020-07-17
2587269,-0.029830000000000002,0.16057000000000002,2020-07-18
2587270,-0.03757,0.20863,2020-07-19
2587271,0.029310000000000003,0.14795999999999998,2020-07-20
2587272,-0.02058,0.15459,2020-07-21
2587273,0.009770000000000001,0.15392,2020-07-22
2587274,0.02376,0.14328,2020-07-23
2587275,-0.04071,0.15771,2020-07-24
2587276,-0.00093,0.15345999999999999,2020-07-25
2587277,-0.07128999999999999,0.20673000000000002,2020-07-26
2587278,0.0178,0.1566,2020-07-27
2587279,-0.00425,0.16264,2020-07-28
2587280,-0.022940000000000002,0.15477,2020-07-29
2587281,0.03957,0.14273,2020-07-30
2587282,-0.06869,0.16287000000000001,2020-07-31
2587283,-0.00831,0.1427,2020-08-01
2587284,-0.00474,0.18134,2020-08-02
2587285,0.05534,0.14743,2020-08-03
2587286,0.034069999999999996,0.15004,2020-08-04
2587287,0.08645,0.14964,2020-08-05
2587288,0.0002,0.1476,2020-08-06
2587289,-0.04558,0.15252000000000002,2020-08-07
2587290,-0.03444,0.15862,2020-08-08
2587291,-0.00158,0.19745,2020-08-09
2587292,0.05407000000000001,0.14195,2020-08-10
2587293,0.03659,0.14803,2020-08-11
2587294,0.01967,0.15752,2020-08-12
2587295,-0.04712,0.16091,2020-08-13
2587296,0.00734,0.13892000000000002,2020-08-14
2587297,-0.00196,0.14754,2020-08-15
2587298,0.0117,0.18455,2020-08-16
2587299,0.05284,0.14884,2020-08-17
2587300,0.02947,0.1459,2020-08-18
2587301,0.0295,0.14974,2020-08-19
2587302,0.011470000000000001,0.15766,2020-08-20
2587303,0.023030000000000002,0.14595999999999998,2020-08-21
2587304,-0.03599,0.15780999999999998,2020-08-22
2587305,-0.0273,0.19528,2020-08-23
2587306,0.05712999999999999,0.14537,2020-08-24
2587307,0.08955,0.14236,2020-08-25
2587308,0.10579000000000001,0.13555999999999999,2020-08-26
2587309,0.05247,0.15002000000000001,2020-08-27
2587310,0.01846,0.13115,2020-08-28
2587311,0.01608,0.13898,2020-08-29
2587312,0.058570000000000004,0.1927,2020-08-30
2587313,0.09615,0.13860999999999998,2020-08-31
2587314,0.11052000000000001,0.1356,2020-09-01
2587315,0.10776,0.13607,2020-09-02
2587316,0.03178,0.13737,2020-09-03
2587317,0.01168,0.13312000000000002,2020-09-04
2587318,0.05931,0.14587999999999998,2020-09-05
2587319,0.051539999999999996,0.18275999999999998,2020-09-06
2587320,0.0913,0.14483,2020-09-07
2587321,0.04817,0.15798,2020-09-08
2587322,0.0626,0.14639000000000002,2020-09-09
2587323,0.02829,0.15236,2020-09-10
2587324,-0.0242,0.14317,2020-09-11
2587325,-0.02324,0.15697,2020-09-12
2587326,-0.03404,0.19321,2020-09-13
2587327,0.05633,0.14207,2020-09-14
2587328,0.01125,0.14970999999999998,2020-09-15
2587329,0.01832,0.14879,2020-09-16
2587330,-0.04618,0.14309000000000002,2020-09-17
2587331,-0.08248,0.14465,2020-09-18
2587332,-0.08904,0.1568,2020-09-19
2587333,-0.04373,0.18126,2020-09-20
2587334,0.00473,0.1421,2020-09-21
2587335,-0.00725,0.14769000000000002,2020-09-22
2587336,0.04154,0.14455,2020-09-23
2587337,-0.03398,0.14165,2020-09-24
2587338,-0.07366,0.15074,2020-09-25
2587339,-0.05076,0.1554,2020-09-26
2587340,-0.04557,0.18522,2020-09-27
2587341,0.02147,0.15331,2020-09-28
2587342,0.050730000000000004,0.14168,2020-09-29
2587343,0.059379999999999995,0.14149,2020-09-30
2587344,0.03413,0.13669,2020-10-01
2587345,-0.01924,0.13172,2020-10-02
2587346,0.01385,0.13767000000000001,2020-10-03
2587347,0.026439999999999998,0.16566,2020-10-04
2587348,0.03826,0.12984,2020-10-05
2587349,0.01259,0.13955,2020-10-06
2587350,0.0365,0.14185999999999999,2020-10-07
2587351,0.03126,0.14769000000000002,2020-10-08
2587352,0.05488,0.12867,2020-10-09
2587353,-0.00561,0.14991,2020-10-10
2587354,0.07247999999999999,0.18235,2020-10-11
2587355,0.057139999999999996,0.13178,2020-10-12
2587356,0.054779999999999995,0.13463,2020-10-13
2587357,0.04475,0.14269,2020-10-14
2587358,0.03947,0.1299,2020-10-15
2587359,0.009559999999999999,0.14203,2020-10-16
2587360,0.02496,0.14889000000000002,2020-10-17
2587361,0.00928,0.18085,2020-10-18
2587362,0.03229,0.14644000000000001,2020-10-19
2587363,-0.11825999999999999,0.19284,2020-10-20
2587364,0.01934,0.15324000000000002,2020-10-21
2587365,-0.02409,0.14954,2020-10-22
2587366,0.0029100000000000003,0.13627,2020-10-23
2587367,-0.02307,0.15889,2020-10-24
2587368,-0.03209,0.19364,2020-10-25
2587369,0.03791,0.14981,2020-10-26
2587370,0.028689999999999997,0.13899,2020-10-27
2587371,0.01614,0.15746,2020-10-28
2587372,0.03312,0.14583,2020-10-29
2587373,0.03727,0.13069,2020-10-30
2587374,-0.0117,0.1532,2020-10-31
2587375,-0.00891,0.18265,2020-11-01
2587376,0.06339,0.13869,2020-11-02
2587377,0.04162,0.14543,2020-11-03
2587378,0.05575,0.14207999999999998,2020-11-04
2587379,-0.0187,0.14353,2020-11-05
2587380,0.02795,0.1405,2020-11-06
2587381,0.006509999999999999,0.14683,2020-11-07
2587382,0.03196,0.16885,2020-11-08
2587383,0.04761,0.1361,2020-11-09
2587384,0.040369999999999996,0.14633,2020-11-10
2587385,0.06157000000000001,0.13849,2020-11-11
2587386,0.029519999999999998,0.13674,2020-11-12
2587387,0.02021,0.12988,2020-11-13
2587388,0.03726,0.16104000000000002,2020-11-14
2587389,-0.019809999999999998,0.17718,2020-11-15
2587390,0.04654,0.13917000000000002,2020-11-16
2587391,0.029939999999999998,0.13917000000000002,2020-11-17
2587392,0.039310000000000005,0.14814000000000002,2020-11-18
2587393,0.05271,0.13693,2020-11-19
2587394,-0.01127,0.14143,2020-11-20
2587395,-0.00488,0.15199000000000001,2020-11-21
2587396,0.04482,0.18043,2020-11-22
2587397,0.02166,0.14085,2020-11-23
2587398,0.05989,0.12566,2020-11-24
2587399,0.0501,0.13310999999999998,2020-11-25
2587400,0.03914,0.1317,2020-11-26
2587401,-0.033,0.14326,2020-11-27
2587402,0.0225,0.15157,2020-11-28
2587403,-0.036289999999999996,0.18185,2020-11-29
2587404,0.04028,0.14174,2020-11-30
2587405,0.0531,0.15162,2020-12-01
2587406,0.09583,0.14514000000000002,2020-12-02
2587407,0.08283,0.14106,2020-12-03
2587408,0.07041,0.11907000000000001,2020-12-04
2587409,0.09355,0.12974000000000002,2020-12-05
2587410,0.029580000000000002,0.1745,2020-12-06
2587411,0.10980999999999999,0.12495,2020-12-07
2587412,0.08415,0.13714,2020-12-08
2587413,0.06906,0.12625999999999998,2020-12-09
2587414,0.04795,0.13675,2020-12-10
2587415,0.07612999999999999,0.13091,2020-12-11
2587416,0.09942000000000001,0.14207,2020-12-12
2587417,0.04141,0.17415,2020-12-13
2587418,0.12367,0.13005999999999998,2020-12-14
2587419,0.10072,0.14092000000000002,2020-12-15
2587420,0.12028,0.129,2020-12-16
2587421,0.11459000000000001,0.12814,2020-12-17
2587422,0.09502999999999999,0.1173,2020-12-18
2587423,0.12297000000000001,0.13165,2020-12-19
2587424,0.15519000000000002,0.15609,2020-12-20
2587425,0.13957,0.13985,2020-12-21
2587426,0.13629000000000002,0.12922999999999998,2020-12-22
2587427,0.2724,0.11825999999999999,2020-12-23
2587428,0.25273,0.11989000000000001,2020-12-24
2587429,0.010409999999999999,0.14876,2020-12-25
2587430,-0.0688,0.17670999999999998,2020-12-26
2587431,0.03082,0.17834,2020-12-27
2587432,0.12292,0.14384,2020-12-28
2587433,0.05794,0.13254000000000002,2020-12-29
2587434,0.05894,0.1505,2020-12-30
2587435,0.09183999999999999,0.1329,2020-12-31
2587436,-0.0946,0.1539,2020-03-01
2587437,-0.03569,0.1153,2020-03-02
2587438,0.00029,0.12465999999999999,2020-03-03
2587439,0.0261,0.12035,2020-03-04
2587440,0.00072,0.11172,2020-03-05
2587441,0.021269999999999997,0.09567,2020-03-06
2587442,0.05945,0.10792,2020-03-07
2587443,0.032780000000000004,0.15642999999999999,2020-03-08
2587444,0.00655,0.10989000000000002,2020-03-09
2587445,0.02074,0.11582,2020-03-10
2587446,0.028360000000000003,0.09983,2020-03-11
2587447,-0.03138,0.09767999999999999,2020-03-12
2587448,-0.00583,0.10057,2020-03-13
2587449,-0.055020000000000006,0.10708,2020-03-14
2587450,-0.04446,0.15800999999999998,2020-03-15
2587451,-0.06481,0.11800000000000001,2020-03-16
2587452,0.02973,0.10514000000000001,2020-03-17
2587453,-0.0428,0.14134000000000002,2020-03-18
2587454,-0.09204,0.13954,2020-03-19
2587455,-0.12957,0.12900999999999999,2020-03-20
2587456,-0.15967,0.14906,2020-03-21
2587457,-0.14031,0.17155,2020-03-22
2587458,-0.09274,0.14515999999999998,2020-03-23
2587459,-0.09104,0.16827999999999999,2020-03-24
2587460,-0.13956,0.16535999999999998,2020-03-25
2587461,-0.19696,0.18887,2020-03-26
2587462,-0.19552,0.19105999999999998,2020-03-27
2587463,-0.26758000000000004,0.19612000000000002,2020-03-28
2587464,-0.30035,0.24896999999999997,2020-03-29
2587465,-0.16824,0.16286,2020-03-30
2587466,-0.14966,0.18488,2020-03-31
2587467,-0.1872,0.17912999999999998,2020-04-01
2587468,-0.17597000000000002,0.17667,2020-04-02
2587469,-0.21175,0.16984000000000002,2020-04-03
2587470,-0.25461999999999996,0.18261,2020-04-04
2587471,-0.2629,0.2417,2020-04-05
2587472,-0.18550999999999998,0.17474,2020-04-06
2587473,-0.1723,0.18645,2020-04-07
2587474,-0.24545,0.18997,2020-04-08
2587475,-0.22405999999999998,0.18102000000000001,2020-04-09
2587476,-0.31226,0.22158000000000003,2020-04-10
2587477,-0.32083,0.19324000000000002,2020-04-11
2587478,-0.39543,0.25845999999999997,2020-04-12
2587479,-0.32018,0.21550999999999998,2020-04-13
2587480,-0.1864,0.1812,2020-04-14
2587481,-0.1761,0.18175,2020-04-15
2587482,-0.24804,0.17752,2020-04-16
2587483,-0.23653000000000002,0.1677,2020-04-17
2587484,-0.27867,0.19492,2020-04-18
2587485,-0.29536999999999997,0.23701,2020-04-19
2587486,-0.21088,0.17165999999999998,2020-04-20
2587487,-0.18162999999999999,0.1562,2020-04-21
2587488,-0.25526,0.19386,2020-04-22
2587489,-0.28286,0.19607,2020-04-23
2587490,-0.25973,0.18703,2020-04-24
2587491,-0.22966999999999999,0.17522000000000001,2020-04-25
2587492,-0.2918,0.23867,2020-04-26
2587493,-0.22086999999999998,0.17989000000000002,2020-04-27
2587494,-0.19388,0.18065,2020-04-28
2587495,-0.20274,0.18094000000000002,2020-04-29
2587496,-0.17603,0.19877999999999998,2020-04-30
2587497,-0.2745,0.18127000000000001,2020-05-01
2587498,-0.23763,0.16796,2020-05-02
2587499,-0.3343,0.23749,2020-05-03
2587500,-0.19810999999999998,0.15555,2020-05-04
2587501,-0.17697000000000002,0.15657000000000001,2020-05-05
2587502,-0.17987999999999998,0.1758,2020-05-06
2587503,-0.2076,0.17148,2020-05-07
2587504,-0.13151,0.1559,2020-05-08
2587505,-0.2063,0.18263,2020-05-09
2587506,-0.22573000000000001,0.22224000000000002,2020-05-10
2587507,-0.14084000000000002,0.15861,2020-05-11
2587508,-0.05343,0.14038,2020-05-12
2587509,-0.14238,0.14945999999999998,2020-05-13
2587510,-0.06911,0.1495,2020-05-14
2587511,-0.13185,0.14565999999999998,2020-05-15
2587512,-0.1429,0.15429,2020-05-16
2587513,-0.20663,0.21829,2020-05-17
2587514,-0.12825,0.1576,2020-05-18
2587515,-0.11149,0.15532,2020-05-19
2587516,-0.06828,0.13802999999999999,2020-05-20
2587517,-0.07831,0.12625,2020-05-21
2587518,-0.14934,0.14633,2020-05-22
2587519,-0.09434,0.16185,2020-05-23
2587520,-0.17123,0.19782,2020-05-24
2587521,-0.12780999999999998,0.18166,2020-05-25
2587522,-0.08062000000000001,0.15303,2020-05-26
2587523,-0.09132,0.15487,2020-05-27
2587524,-0.08875,0.16239,2020-05-28
2587525,-0.14659,0.14219,2020-05-29
2587526,-0.09888999999999999,0.14057999999999998,2020-05-30
2587527,-0.13687,0.22984000000000002,2020-05-31
2587528,-0.18431,0.19468,2020-06-01
2587529,-0.08001,0.15588,2020-06-02
2587530,-0.04081,0.15597,2020-06-03
2587531,-0.05287000000000001,0.17909,2020-06-04
2587532,-0.12377,0.14575,2020-06-05
2587533,-0.1252,0.14861,2020-06-06
2587534,-0.16180999999999998,0.21266999999999997,2020-06-07
2587535,-0.0612,0.13545,2020-06-08
2587536,0.02295,0.12772,2020-06-09
2587537,-0.05167000000000001,0.16119,2020-06-10
2587538,-0.05997,0.14372000000000001,2020-06-11
2587539,-0.08603,0.14548,2020-06-12
2587540,-0.08189,0.13102,2020-06-13
2587541,-0.12521,0.20929,2020-06-14
2587542,-0.029539999999999997,0.1529,2020-06-15
2587543,0.03216,0.1494,2020-06-16
2587544,-0.00474,0.13523,2020-06-17
2587545,-0.014280000000000001,0.11914000000000001,2020-06-18
2587546,-0.026860000000000002,0.12624000000000002,2020-06-19
2587547,-0.03655,0.13840999999999998,2020-06-20
2587548,-0.10765,0.18363,2020-06-21
2587549,-0.04596,0.14327,2020-06-22
2587550,0.03098,0.14313,2020-06-23
2587551,-0.04324,0.12845,2020-06-24
2587552,-0.00551,0.13471,2020-06-25
2587553,-0.054520000000000006,0.12046,2020-06-26
2587554,-0.09407,0.15483,2020-06-27
2587555,-0.0893,0.1797,2020-06-28
2587556,0.0028399999999999996,0.10937999999999999,2020-06-29
2587557,0.04281,0.1307,2020-06-30
2587558,0.025689999999999998,0.11844,2020-07-01
2587559,-0.02232,0.12498,2020-07-02
2587560,-0.03904,0.11682999999999999,2020-07-03
2587561,0.00225,0.14419,2020-07-04
2587562,-0.03094,0.17922000000000002,2020-07-05
2587563,-0.0011300000000000001,0.13319,2020-07-06
2587564,0.06692000000000001,0.11574000000000001,2020-07-07
2587565,0.016130000000000002,0.13485999999999998,2020-07-08
2587566,-0.00486,0.11925999999999999,2020-07-09
2587567,-0.03922,0.11944,2020-07-10
2587568,-0.03818,0.12500999999999998,2020-07-11
2587569,-0.01917,0.17840999999999999,2020-07-12
2587570,0.06423,0.11697,2020-07-13
2587571,0.05806,0.11325,2020-07-14
2587572,0.02932,0.13112000000000001,2020-07-15
2587573,0.02837,0.12732000000000002,2020-07-16
2587574,-0.016640000000000002,0.12888,2020-07-17
2587575,-0.05345,0.15816,2020-07-18
2587576,-0.05265,0.17833,2020-07-19
2587577,0.06559,0.1327,2020-07-20
2587578,0.03168,0.11054000000000001,2020-07-21
2587579,0.04412,0.12457,2020-07-22
2587580,-0.00919,0.12344000000000001,2020-07-23
2587581,-0.01102,0.12534,2020-07-24
2587582,-0.024419999999999997,0.11070999999999999,2020-07-25
2587583,0.02599,0.15534,2020-07-26
2587584,-0.01615,0.12872999999999998,2020-07-27
2587585,0.07774,0.10790999999999999,2020-07-28
2587586,0.01125,0.11735,2020-07-29
2587587,0.06056,0.11715999999999999,2020-07-30
2587588,-0.09297000000000001,0.13069,2020-07-31
2587589,-0.028210000000000002,0.13054000000000002,2020-08-01
2587590,-0.03877,0.18188,2020-08-02
2587591,0.07839,0.11989000000000001,2020-08-03
2587592,0.015519999999999999,0.12967,2020-08-04
2587593,0.07327,0.12517,2020-08-05
2587594,0.042339999999999996,0.12046,2020-08-06
2587595,0.0004,0.11625999999999999,2020-08-07
2587596,-0.03466,0.1317,2020-08-08
2587597,0.02903,0.17832,2020-08-09
2587598,-0.02605,0.11793,2020-08-10
2587599,0.03402,0.11742999999999999,2020-08-11
2587600,7e-05,0.13932,2020-08-12
2587601,-0.03282,0.12385,2020-08-13
2587602,-0.00581,0.14107999999999998,2020-08-14
2587603,-0.02108,0.14106,2020-08-15
2587604,-0.046439999999999995,0.19393,2020-08-16
2587605,-0.04016,0.13521,2020-08-17
2587606,0.07518,0.12251,2020-08-18
2587607,0.00765,0.13507,2020-08-19
2587608,0.04233,0.13227,2020-08-20
2587609,-0.04634,0.13826,2020-08-21
2587610,-0.03348,0.14565999999999998,2020-08-22
2587611,-0.08123999999999999,0.17757,2020-08-23
2587612,0.02373,0.13706,2020-08-24
2587613,0.07268,0.13724,2020-08-25
2587614,0.046189999999999995,0.13990999999999998,2020-08-26
2587615,0.06305,0.12700999999999998,2020-08-27
2587616,0.00822,0.11342,2020-08-28
2587617,0.06234,0.13444,2020-08-29
2587618,0.0313,0.18893,2020-08-30
2587619,0.10827,0.12638,2020-08-31
2587620,0.13435,0.12334,2020-09-01
2587621,0.03456,0.10808,2020-09-02
2587622,0.02157,0.13544,2020-09-03
2587623,0.01569,0.12511,2020-09-04
2587624,-0.0043,0.1196,2020-09-05
2587625,0.00436,0.16367,2020-09-06
2587626,0.033510000000000005,0.13783,2020-09-07
2587627,0.11200999999999998,0.13427,2020-09-08
2587628,0.04149,0.12955,2020-09-09
2587629,-0.04494,0.12299000000000002,2020-09-10
2587630,0.045689999999999995,0.11748,2020-09-11
2587631,-0.07631,0.1208,2020-09-12
2587632,-0.030869999999999998,0.18636,2020-09-13
2587633,-0.01687,0.12755999999999998,2020-09-14
2587634,0.058039999999999994,0.13159,2020-09-15
2587635,-0.02592,0.13421,2020-09-16
2587636,-0.07138,0.14009000000000002,2020-09-17
2587637,-0.11943,0.1451,2020-09-18
2587638,-0.057629999999999994,0.15086,2020-09-19
2587639,-0.07438,0.18427000000000002,2020-09-20
2587640,-0.0082,0.12819,2020-09-21
2587641,0.055389999999999995,0.14085999999999999,2020-09-22
2587642,7e-05,0.12102,2020-09-23
2587643,-0.09514,0.13798,2020-09-24
2587644,-0.08689,0.14289000000000002,2020-09-25
2587645,-0.0185,0.15672,2020-09-26
2587646,-0.0164,0.16643,2020-09-27
2587647,-0.0709,0.1503,2020-09-28
2587648,0.03798,0.13469,2020-09-29
2587649,0.05097,0.13141,2020-09-30
2587650,0.02986,0.13533,2020-10-01
2587651,-0.02343,0.11302999999999999,2020-10-02
2587652,-0.06567,0.12287000000000001,2020-10-03
2587653,0.0455,0.15712,2020-10-04
2587654,-0.03872,0.12184,2020-10-05
2587655,0.02074,0.12099000000000001,2020-10-06
2587656,0.03765,0.12295999999999999,2020-10-07
2587657,0.02436,0.14386,2020-10-08
2587658,-0.01069,0.14800000000000002,2020-10-09
2587659,-0.02565,0.16117,2020-10-10
2587660,0.00577,0.16029000000000002,2020-10-11
2587661,-0.03458,0.13275,2020-10-12
2587662,0.05886,0.12909,2020-10-13
2587663,0.043930000000000004,0.13510999999999998,2020-10-14
2587664,0.02021,0.1465,2020-10-15
2587665,0.03741,0.12609,2020-10-16
2587666,0.004520000000000001,0.13854,2020-10-17
2587667,-0.0504,0.16133,2020-10-18
2587668,-0.030019999999999998,0.15055,2020-10-19
2587669,-0.13702999999999999,0.17665999999999998,2020-10-20
2587670,-0.04505,0.16301,2020-10-21
2587671,-0.04265,0.13949,2020-10-22
2587672,-0.03912,0.15017,2020-10-23
2587673,-0.00199,0.16505,2020-10-24
2587674,-0.060829999999999995,0.18782000000000001,2020-10-25
2587675,-0.047389999999999995,0.13202,2020-10-26
2587676,-0.01223,0.13505999999999999,2020-10-27
2587677,-0.02154,0.12966,2020-10-28
2587678,-0.034010000000000006,0.16705,2020-10-29
2587679,-0.023569999999999997,0.13335,2020-10-30
2587680,-0.07032999999999999,0.14658,2020-10-31
2587681,-0.05018,0.17538,2020-11-01
2587682,0.01378,0.12448,2020-11-02
2587683,0.0493,0.14229,2020-11-03
2587684,-0.04752,0.13544,2020-11-04
2587685,-0.0086,0.14967,2020-11-05
2587686,-0.02157,0.13113,2020-11-06
2587687,-0.03063,0.13484000000000002,2020-11-07
2587688,-0.03549,0.14611,2020-11-08
2587689,0.00584,0.13902,2020-11-09
2587690,0.026869999999999998,0.12295999999999999,2020-11-10
2587691,0.034980000000000004,0.13710999999999998,2020-11-11
2587692,0.01684,0.12003,2020-11-12
2587693,-0.11179000000000001,0.15441,2020-11-13
2587694,-0.02246,0.13838,2020-11-14
2587695,0.02019,0.14819000000000002,2020-11-15
2587696,0.03154,0.14413,2020-11-16
2587697,0.027410000000000004,0.12630999999999998,2020-11-17
2587698,-0.01551,0.13458,2020-11-18
2587699,0.01803,0.1397,2020-11-19
2587700,-0.01999,0.14465999999999998,2020-11-20
2587701,0.10740999999999999,0.13853,2020-11-21
2587702,0.08047,0.15839,2020-11-22
2587703,-0.0018899999999999998,0.14519,2020-11-23
2587704,-0.0028899999999999998,0.13716,2020-11-24
2587705,0.02877,0.125,2020-11-25
2587706,0.02369,0.12201,2020-11-26
2587707,-0.028839999999999998,0.13062,2020-11-27
2587708,0.00783,0.133,2020-11-28
2587709,0.0596,0.19411,2020-11-29
2587710,0.00201,0.1361,2020-11-30
2587711,0.07493,0.11696,2020-12-01
2587712,0.07415,0.13766,2020-12-02
2587713,0.0549,0.12638,2020-12-03
2587714,-0.00859,0.10687999999999999,2020-12-04
2587715,0.05022,0.13233,2020-12-05
2587716,0.02361,0.14812999999999998,2020-12-06
2587717,-0.00563,0.10924,2020-12-07
2587718,0.07697999999999999,0.13128,2020-12-08
2587719,0.05602000000000001,0.10855999999999999,2020-12-09
2587720,0.08165,0.12425,2020-12-10
2587721,0.08351,0.11947999999999999,2020-12-11
2587722,0.03469,0.14494,2020-12-12
2587723,0.07241,0.1688,2020-12-13
2587724,0.07306,0.11717999999999999,2020-12-14
2587725,0.1309,0.11199,2020-12-15
2587726,0.09663,0.11397,2020-12-16
2587727,0.10231,0.11915,2020-12-17
2587728,0.02394,0.11657999999999999,2020-12-18
2587729,0.08504,0.13209,2020-12-19
2587730,0.12180999999999999,0.14849,2020-12-20
2587731,0.12704000000000001,0.0974,2020-12-21
2587732,0.15282,0.11771,2020-12-22
2587733,0.2047,0.11527000000000001,2020-12-23
2587734,0.20833000000000002,0.0998,2020-12-24
2587735,0.028260000000000004,0.15166,2020-12-25
2587736,-0.07576000000000001,0.1589,2020-12-26
2587737,0.11615,0.1652,2020-12-27
2587738,0.03316,0.14352,2020-12-28
2587739,0.02427,0.13897,2020-12-29
2587740,0.08902,0.1278,2020-12-30
2587741,0.04882,0.11484000000000001,2020-12-31
2587742,-0.08233,0.18252000000000002,2020-03-01
2587743,-0.024480000000000002,0.12854000000000002,2020-03-02
2587744,-0.19414,0.15324000000000002,2020-03-03
2587745,0.10274000000000001,0.15646,2020-03-04
2587746,-0.0219,0.1652,2020-03-05
2587747,-0.012320000000000001,0.13565,2020-03-06
2587748,-0.06585,0.15819,2020-03-07
2587749,0.04815,0.11662,2020-03-08
2587750,0.01985,0.14398,2020-03-09
2587751,0.13662,0.12193,2020-03-10
2587752,0.19714,0.13030999999999998,2020-03-11
2587753,0.0506,0.15124,2020-03-12
2587754,-0.0832,0.13964000000000001,2020-03-13
2587755,-0.01069,0.1542,2020-03-14
2587756,-0.0987,0.15464,2020-03-15
2587757,-0.11853,0.14701,2020-03-16
2587758,0.00851,0.14401,2020-03-17
2587759,-0.06543,0.18217,2020-03-18
2587760,-0.09427999999999999,0.16403,2020-03-19
2587761,-0.21511999999999998,0.20092000000000002,2020-03-20
2587762,0.09404,0.19093,2020-03-21
2587763,-0.12867,0.14962,2020-03-23
2587764,-0.20993,0.23584000000000002,2020-03-24
2587765,-0.17051,0.20046,2020-03-25
2587766,-0.07389,0.1999,2020-03-26
2587767,-0.22171,0.17522000000000001,2020-03-27
2587768,-0.16382,0.17608,2020-03-30
2587769,-0.16547,0.19282,2020-03-31
2587770,-0.13579000000000002,0.16679000000000002,2020-04-01
2587771,-0.11631,0.1839,2020-04-02
2587772,-0.20023,0.20805,2020-04-03
2587773,-0.23765999999999998,0.22555,2020-04-04
2587774,-0.19543,0.22109,2020-04-05
2587775,-0.12716,0.18886,2020-04-06
2587776,-0.22545,0.20684,2020-04-07
2587777,-0.16627,0.17837,2020-04-08
2587778,-0.24566,0.20826,2020-04-09
2587779,-0.23618000000000003,0.21165,2020-04-10
2587780,-0.26971,0.17831,2020-04-11
2587781,-0.25272,0.23265999999999998,2020-04-13
2587782,-0.24061999999999997,0.17132,2020-04-14
2587783,-0.16965999999999998,0.1939,2020-04-15
2587784,-0.07305,0.19488,2020-04-16
2587785,-0.21049,0.22484,2020-04-17
2587786,-0.23176,0.21252,2020-04-18
2587787,-0.30195,0.25419,2020-04-19
2587788,-0.18112,0.21506999999999998,2020-04-20
2587789,-0.22507,0.19418,2020-04-21
2587790,-0.18744,0.19433,2020-04-22
2587791,-0.1525,0.20768000000000003,2020-04-23
2587792,-0.23544,0.18923,2020-04-24
2587793,-0.1461,0.2247,2020-04-25
2587794,-0.25848000000000004,0.27182,2020-04-26
2587795,-0.22149000000000002,0.2057,2020-04-27
2587796,-0.21298000000000003,0.21679,2020-04-28
2587797,-0.15965,0.20373,2020-04-29
2587798,-0.10157000000000001,0.17054,2020-04-30
2587799,-0.2785,0.19877,2020-05-01
2587800,-0.13665,0.17945,2020-05-05
2587801,-0.04343,0.13906,2020-05-06
2587802,-0.22803,0.17612,2020-05-07
2587803,-0.14013,0.16817000000000001,2020-05-12
2587804,-0.13543,0.14669000000000001,2020-05-15
2587805,-0.08918999999999999,0.17176,2020-05-16
2587806,-0.16732,0.21197,2020-05-17
2587807,-0.11077999999999999,0.16725,2020-05-18
2587808,-0.08852,0.1591,2020-05-19
2587809,-0.07257999999999999,0.16879,2020-05-20
2587810,-0.02567,0.1986,2020-05-21
2587811,-0.14499,0.15372,2020-05-22
2587812,-0.16167,0.19393,2020-05-23
2587813,-0.13609000000000002,0.16773,2020-05-25
2587814,-0.14005,0.16724,2020-05-26
2587815,-0.0055,0.17882,2020-05-27
2587816,-0.17513,0.14872,2020-05-28
2587817,0.01265,0.1932,2020-06-08
2587818,-0.09829,0.17823,2020-06-09
2587819,-0.05106,0.16304000000000002,2020-06-10
2587820,-0.02766,0.18349000000000001,2020-06-11
2587821,-0.0794,0.16798,2020-06-19
2587822,-0.07654,0.14056,2020-06-22
2587823,-0.05882999999999999,0.13333,2020-06-23
2587824,0.026160000000000003,0.11114,2020-06-24
2587825,0.03447,0.15541,2020-06-25
2587826,0.059570000000000005,0.14022,2020-06-26
2587827,-0.14492,0.1337,2020-07-03
2587828,0.04534,0.14973,2020-07-04
2587829,0.16787,0.19858,2020-07-05
2587830,-0.00249,0.13582,2020-07-06
2587831,-0.11587,0.13227,2020-07-07
2587832,-0.051289999999999995,0.18445,2020-07-08
2587833,0.028239999999999998,0.16019,2020-07-09
2587834,-0.06824,0.15019000000000002,2020-07-10
2587835,-0.041510000000000005,0.19226,2020-07-18
2587836,-0.02226,0.1358,2020-07-20
2587837,-0.01495,0.16654000000000002,2020-07-21
2587838,-0.01674,0.15575,2020-07-22
2587839,-0.08866,0.19444,2020-08-07
2587840,-0.016909999999999998,0.13631,2020-08-10
2587841,-0.01128,0.1446,2020-08-11
2587842,0.06176,0.14022,2020-08-12
2587843,-0.03185,0.16866,2020-08-13
2587844,-0.1416,0.12609,2020-03-01
2587845,0.09448,0.08281000000000001,2020-03-02
2587846,-0.0048200000000000005,0.10384000000000002,2020-03-03
2587847,-0.02621,0.09608,2020-03-04
2587848,-0.00081,0.07679,2020-03-05
2587849,0.01554,0.08109,2020-03-06
2587850,0.029339999999999998,0.0985,2020-03-07
2587851,0.03391,0.12500999999999998,2020-03-08
2587852,-0.026369999999999998,0.06679,2020-03-09
